,0,1,2,3,4,5,6,7,8,board_str,value
3136,,O,X,X,X,O,,,O,",O,X,X,X,O,,,O",0.5
3137,O,X,O,,,O,,X,X,"O,X,O,,,O,,X,X",0.5
3138,,O,O,,X,X,O,X,,",O,O,,X,X,O,X,",0.5
3139,O,O,O,,X,,X,X,,"O,O,O,,X,,X,X,",0.5
3140,X,,,O,,O,X,O,X,"X,,,O,,O,X,O,X",0.5
3141,,X,X,X,,O,,O,O,",X,X,X,,O,,O,O",0.5
3142,X,,O,O,X,O,X,,,"X,,O,O,X,O,X,,",0.5
3143,X,X,O,O,,,O,X,,"X,X,O,O,,,O,X,",0.5
3144,O,,,,O,X,X,X,O,"O,,,,O,X,X,X,O",0.5
3145,,X,,,X,O,X,O,O,",X,,,X,O,X,O,O",0.5
3146,,O,X,,O,X,X,O,,",O,X,,O,X,X,O,",0.5
3147,O,,,O,X,O,X,,X,"O,,,O,X,O,X,,X",0.5
3148,X,O,X,,O,O,,,X,"X,O,X,,O,O,,,X",0.5
3149,O,,X,O,,X,X,,O,"O,,X,O,,X,X,,O",0.5
3150,,X,O,,X,O,X,,O,",X,O,,X,O,X,,O",0.5
3151,X,O,,,X,,O,X,O,"X,O,,,X,,O,X,O",0.5
3152,,O,X,O,X,X,,,O,",O,X,O,X,X,,,O",0.5
3153,X,O,,X,O,X,,O,,"X,O,,X,O,X,,O,",0.5
3154,,O,X,O,X,,O,X,,",O,X,O,X,,O,X,",0.5
3155,O,X,,X,O,,X,,O,"O,X,,X,O,,X,,O",0.5
3156,O,O,,X,,O,,X,X,"O,O,,X,,O,,X,X",0.5
3157,X,,,,O,O,O,X,X,"X,,,,O,O,O,X,X",0.5
3158,O,X,,,O,,X,O,X,"O,X,,,O,,X,O,X",0.5
3159,X,O,X,,O,,X,,O,"X,O,X,,O,,X,,O",0.5
3160,,X,O,X,,O,X,,O,",X,O,X,,O,X,,O",0.5
3161,X,,X,O,,,O,X,O,"X,,X,O,,,O,X,O",0.5
3162,,O,,O,X,X,,O,X,",O,,O,X,X,,O,X",0.5
3163,X,O,,X,O,O,,X,,"X,O,,X,O,O,,X,",0.5
3164,,O,X,,,O,O,X,X,",O,X,,,O,O,X,X",0.5
3165,O,O,X,O,,,,X,X,"O,O,X,O,,,,X,X",0.5
3166,X,,,X,O,O,,O,X,"X,,,X,O,O,,O,X",0.5
3167,,X,X,O,,O,O,,X,",X,X,O,,O,O,,X",0.5
3168,,X,,O,X,,O,O,X,",X,,O,X,,O,O,X",0.5
3169,O,X,X,,,O,O,X,,"O,X,X,,,O,O,X,",0.5
3170,O,X,,,X,,O,O,X,"O,X,,,X,,O,O,X",0.5
3171,,,,X,X,O,X,O,O,",,,X,X,O,X,O,O",0.5
3172,X,X,O,O,,,O,,X,"X,X,O,O,,,O,,X",0.5
3173,O,O,,,X,O,,X,X,"O,O,,,X,O,,X,X",0.5
3174,X,,O,X,O,X,O,,,"X,,O,X,O,X,O,,",0.5
3175,X,O,X,,O,X,,,O,"X,O,X,,O,X,,,O",0.5
3176,O,,O,X,X,,,O,X,"O,,O,X,X,,,O,X",0.5
3177,O,,X,,X,O,,O,X,"O,,X,,X,O,,O,X",0.5
3178,,X,,X,,O,O,O,X,",X,,X,,O,O,O,X",0.5
3179,X,O,,O,,O,X,X,,"X,O,,O,,O,X,X,",0.5
3180,O,X,,O,X,,O,,X,"O,X,,O,X,,O,,X",0.5
3181,O,X,,O,X,X,,,O,"O,X,,O,X,X,,,O",0.5
3182,,O,X,X,,O,O,,X,",O,X,X,,O,O,,X",0.5
3183,X,O,,O,X,O,,X,,"X,O,,O,X,O,,X,",0.5
3184,O,O,X,,O,X,X,,,"O,O,X,,O,X,X,,",0.5
3185,O,,X,X,O,X,,,O,"O,,X,X,O,X,,,O",0.5
3186,O,X,O,O,X,X,,,,"O,X,O,O,X,X,,,",0.5
3187,O,X,O,,O,,X,,X,"O,X,O,,O,,X,,X",0.5
3188,,X,X,O,X,O,O,,,",X,X,O,X,O,O,,",0.5
3189,,O,X,,X,O,,O,X,",O,X,,X,O,,O,X",0.5
3190,X,,,X,X,O,O,O,,"X,,,X,X,O,O,O,",0.5
3191,X,X,,O,O,O,X,,,"X,X,,O,O,O,X,,",0.5
3192,O,X,O,O,,X,,,X,"O,X,O,O,,X,,,X",0.5
3193,O,X,O,,X,O,X,,,"O,X,O,,X,O,X,,",0.5
3194,,X,X,X,O,,O,O,,",X,X,X,O,,O,O,",0.5
3195,O,,O,,X,,O,X,X,"O,,O,,X,,O,X,X",0.5
3196,,X,X,O,,,O,O,X,",X,X,O,,,O,O,X",0.5
3197,,X,X,O,O,,O,,X,",X,X,O,O,,O,,X",0.5
3198,,,X,X,,X,O,O,O,",,X,X,,X,O,O,O",0.5
3199,,X,O,X,,O,O,X,,",X,O,X,,O,O,X,",0.5
3200,O,X,X,,O,,O,X,,"O,X,X,,O,,O,X,",0.5
3201,,O,O,,X,X,,O,X,",O,O,,X,X,,O,X",0.5
3202,,X,O,X,,X,O,,O,",X,O,X,,X,O,,O",0.5
3203,X,O,X,,,O,,O,X,"X,O,X,,,O,,O,X",0.5
3204,,,O,X,,X,X,O,O,",,O,X,,X,X,O,O",0.5
3205,X,O,X,,X,O,,,O,"X,O,X,,X,O,,,O",0.5
3206,,X,X,,X,O,O,O,,",X,X,,X,O,O,O,",0.5
3207,O,O,,X,,X,,X,O,"O,O,,X,,X,,X,O",0.5
3208,,X,O,,X,O,O,,X,",X,O,,X,O,O,,X",0.5
3209,O,X,O,X,,X,,O,,"O,X,O,X,,X,,O,",0.5
3210,,O,X,,O,X,X,,O,",O,X,,O,X,X,,O",0.5
3211,X,O,O,X,,,,O,X,"X,O,O,X,,,,O,X",0.5
3212,X,O,,,O,O,X,X,,"X,O,,,O,O,X,X,",0.5
3213,O,X,X,X,,,O,,O,"O,X,X,X,,,O,,O",0.5
3214,O,,O,,X,O,X,X,,"O,,O,,X,O,X,X,",0.5
3215,X,O,O,O,,X,,X,,"X,O,O,O,,X,,X,",0.5
3216,O,X,,O,,O,X,X,,"O,X,,O,,O,X,X,",0.5
3217,X,O,,,O,X,,X,O,"X,O,,,O,X,,X,O",0.5
3218,X,O,,O,,X,X,,O,"X,O,,O,,X,X,,O",0.5
3219,X,,,X,O,O,O,,X,"X,,,X,O,O,O,,X",0.5
3220,X,O,O,,O,X,X,,,"X,O,O,,O,X,X,,",0.5
3221,O,X,O,,,X,O,,X,"O,X,O,,,X,O,,X",0.5
3222,X,X,O,,O,O,,X,,"X,X,O,,O,O,,X,",0.5
3223,O,X,,,X,O,X,O,,"O,X,,,X,O,X,O,",0.5
3224,X,,,O,O,,X,X,O,"X,,,O,O,,X,X,O",0.5
3225,X,O,,,O,X,O,X,,"X,O,,,O,X,O,X,",0.5
3226,,O,X,X,O,X,,O,,",O,X,X,O,X,,O,",0.5
3227,X,,,X,O,,O,O,X,"X,,,X,O,,O,O,X",0.5
3228,,X,,X,O,O,O,,X,",X,,X,O,O,O,,X",0.5
3229,X,O,O,X,,O,,X,,"X,O,O,X,,O,,X,",0.5
3230,,O,X,X,X,O,O,,,",O,X,X,X,O,O,,",0.5
3231,O,X,O,X,,,O,,X,"O,X,O,X,,,O,,X",0.5
3232,,X,X,,O,O,,O,X,",X,X,,O,O,,O,X",0.5
3233,X,,X,,O,X,O,,O,"X,,X,,O,X,O,,O",0.5
3234,X,O,,,,X,O,X,O,"X,O,,,,X,O,X,O",0.5
3235,,O,O,,X,,X,X,O,",O,O,,X,,X,X,O",0.5
3236,X,X,O,,X,O,,O,,"X,X,O,,X,O,,O,",0.5
3237,X,X,O,,O,X,,O,,"X,X,O,,O,X,,O,",0.5
3238,O,,O,X,,X,O,,X,"O,,O,X,,X,O,,X",0.5
3239,O,X,,,X,O,O,,X,"O,X,,,X,O,O,,X",0.5
3240,O,,,X,,O,X,X,O,"O,,,X,,O,X,X,O",0.5
3241,O,X,X,X,O,,,O,,"O,X,X,X,O,,,O,",0.5
3242,O,X,O,O,X,,,,X,"O,X,O,O,X,,,,X",0.5
3243,,O,X,X,O,,,X,O,",O,X,X,O,,,X,O",0.5
3244,O,X,,O,,,X,O,X,"O,X,,O,,,X,O,X",0.5
3245,O,O,O,X,X,,,,X,"O,O,O,X,X,,,,X",0.5
3246,,,O,O,,X,X,X,O,",,O,O,,X,X,X,O",0.5
3247,O,,,X,X,,O,X,O,"O,,,X,X,,O,X,O",0.5
3248,O,,O,X,X,,,X,O,"O,,O,X,X,,,X,O",0.5
3249,X,,,O,X,O,X,O,,"X,,,O,X,O,X,O,",0.5
3250,O,X,X,,O,X,,O,,"O,X,X,,O,X,,O,",0.5
3251,O,X,X,,,X,,O,O,"O,X,X,,,X,,O,O",0.5
3252,,X,,X,O,X,O,O,,",X,,X,O,X,O,O,",0.5
3253,X,O,X,O,X,O,,,,"X,O,X,O,X,O,,,",0.5
3254,,O,O,,X,X,O,,X,",O,O,,X,X,O,,X",0.5
3255,,O,,X,O,X,X,,O,",O,,X,O,X,X,,O",0.5
3256,,O,X,O,,O,X,X,,",O,X,O,,O,X,X,",0.5
3257,,X,O,O,,X,O,X,,",X,O,O,,X,O,X,",0.5
3258,X,,X,,O,O,,X,O,"X,,X,,O,O,,X,O",0.5
3259,X,O,O,,O,,X,,X,"X,O,O,,O,,X,,X",0.5
3260,,X,,X,O,O,O,X,,",X,,X,O,O,O,X,",0.5
3261,X,O,O,,,X,O,,X,"X,O,O,,,X,O,,X",0.5
3262,,,O,O,O,X,X,X,,",,O,O,O,X,X,X,",0.5
3263,O,,X,O,O,,X,X,,"O,,X,O,O,,X,X,",0.5
3264,,O,,,X,X,O,O,X,",O,,,X,X,O,O,X",0.5
3265,X,,,X,,O,O,O,X,"X,,,X,,O,O,O,X",0.5
3266,,O,O,X,,X,X,O,,",O,O,X,,X,X,O,",0.5
3267,O,,X,,O,O,,X,X,"O,,X,,O,O,,X,X",0.5
3268,,X,,X,O,O,X,O,,",X,,X,O,O,X,O,",0.5
3269,X,O,X,X,O,,O,,,"X,O,X,X,O,,O,,",0.5
3270,O,X,X,O,,,O,,X,"O,X,X,O,,,O,,X",0.5
3271,X,X,,X,O,O,,O,,"X,X,,X,O,O,,O,",0.5
3272,O,X,,,X,X,,O,O,"O,X,,,X,X,,O,O",0.5
3273,,O,O,X,X,,,O,X,",O,O,X,X,,,O,X",0.5
3274,,X,X,,O,X,,O,O,",X,X,,O,X,,O,O",0.5
3275,O,X,X,,X,,,O,O,"O,X,X,,X,,,O,O",0.5
3276,O,X,X,,X,,O,O,,"O,X,X,,X,,O,O,",0.5
3277,O,,,X,O,,X,O,X,"O,,,X,O,,X,O,X",0.5
3278,,,O,X,X,O,,X,O,",,O,X,X,O,,X,O",0.5
3279,X,,,O,O,O,,X,X,"X,,,O,O,O,,X,X",0.5
3280,,X,,X,O,O,,X,O,",X,,X,O,O,,X,O",0.5
3281,,X,O,X,X,,,O,O,",X,O,X,X,,,O,O",0.5
3282,X,,X,O,O,,O,X,,"X,,X,O,O,,O,X,",0.5
3283,X,O,O,,X,O,X,,,"X,O,O,,X,O,X,,",0.5
3284,O,,O,,O,X,,X,X,"O,,O,,O,X,,X,X",0.5
3285,,X,X,O,O,,X,O,,",X,X,O,O,,X,O,",0.5
3286,O,O,X,X,O,,,,X,"O,O,X,X,O,,,,X",0.5
3287,,O,O,X,X,O,,X,,",O,O,X,X,O,,X,",0.5
3288,,X,X,O,O,X,,,O,",X,X,O,O,X,,,O",0.5
3289,,O,O,X,,X,,X,O,",O,O,X,,X,,X,O",0.5
3290,O,,X,,,X,X,O,O,"O,,X,,,X,X,O,O",0.5
3291,O,O,O,X,,,X,X,,"O,O,O,X,,,X,X,",0.5
3292,X,O,O,,X,,O,X,,"X,O,O,,X,,O,X,",0.5
3293,O,O,X,X,,O,,,X,"O,O,X,X,,O,,,X",0.5
3294,X,,O,O,X,,O,X,,"X,,O,O,X,,O,X,",0.5
3295,,,O,O,X,O,,X,X,",,O,O,X,O,,X,X",0.5
3296,O,O,X,O,,X,X,,,"O,O,X,O,,X,X,,",0.5
3297,,X,O,X,O,O,,X,,",X,O,X,O,O,,X,",0.5
3298,O,X,X,O,,O,,X,,"O,X,X,O,,O,,X,",0.5
3299,O,,X,,O,,X,O,X,"O,,X,,O,,X,O,X",0.5
3300,,X,O,O,,O,X,X,,",X,O,O,,O,X,X,",0.5
3301,,,X,,O,X,O,X,O,",,X,,O,X,O,X,O",0.5
3302,O,X,,O,,X,,X,O,"O,X,,O,,X,,X,O",0.5
3303,X,O,,,O,X,O,,X,"X,O,,,O,X,O,,X",0.5
3304,,O,O,X,X,,,X,O,",O,O,X,X,,,X,O",0.5
3305,O,X,X,,O,O,X,,,"O,X,X,,O,O,X,,",0.5
3306,O,O,,,X,X,O,X,,"O,O,,,X,X,O,X,",0.5
3307,O,X,X,,O,X,,,O,"O,X,X,,O,X,,,O",0.5
3308,O,X,X,X,,O,O,,,"O,X,X,X,,O,O,,",0.5
3309,,O,O,,X,,X,O,X,",O,O,,X,,X,O,X",0.5
3310,O,X,O,,,,X,O,X,"O,X,O,,,,X,O,X",0.5
3311,X,O,X,X,O,O,,,,"X,O,X,X,O,O,,,",0.5
3312,X,O,,X,X,O,,O,,"X,O,,X,X,O,,O,",0.5
3313,O,O,O,X,X,,X,,,"O,O,O,X,X,,X,,",0.5
3314,O,X,X,O,X,O,,,,"O,X,X,O,X,O,,,",0.5
3315,O,,O,,X,X,,O,X,"O,,O,,X,X,,O,X",0.5
3316,O,O,X,X,,X,,,O,"O,O,X,X,,X,,,O",0.5
3317,O,X,O,,O,X,,X,,"O,X,O,,O,X,,X,",0.5
3318,,O,X,,O,X,,X,O,",O,X,,O,X,,X,O",0.5
3319,X,O,O,,X,,,X,O,"X,O,O,,X,,,X,O",0.5
3320,X,,X,,,O,O,X,O,"X,,X,,,O,O,X,O",0.5
3321,O,X,,O,X,X,O,,,"O,X,,O,X,X,O,,",0.5
3322,,O,O,O,X,,X,X,,",O,O,O,X,,X,X,",0.5
3323,,X,O,X,O,X,,O,,",X,O,X,O,X,,O,",0.5
3324,,O,O,X,,X,X,,O,",O,O,X,,X,X,,O",0.5
3325,O,X,O,X,,,X,,O,"O,X,O,X,,,X,,O",0.5
3326,,X,,,O,X,O,O,X,",X,,,O,X,O,O,X",0.5
3327,O,O,X,X,,,,O,X,"O,O,X,X,,,,O,X",0.5
3328,,,O,O,X,X,X,O,,",,O,O,X,X,X,O,",0.5
3329,O,,X,,,O,O,X,X,"O,,X,,,O,O,X,X",0.5
3330,X,O,O,X,,X,O,,,"X,O,O,X,,X,O,,",0.5
3331,X,,X,O,O,X,O,,,"X,,X,O,O,X,O,,",0.5
3332,,,X,X,X,O,O,O,,",,X,X,X,O,O,O,",0.5
3333,O,X,X,X,,,O,O,,"O,X,X,X,,,O,O,",0.5
3334,O,O,,,,X,O,X,X,"O,O,,,,X,O,X,X",0.5
3335,,X,O,,O,O,X,X,,",X,O,,O,O,X,X,",0.5
3336,,X,O,,O,X,,O,X,",X,O,,O,X,,O,X",0.5
3337,,,O,O,X,X,O,X,,",,O,O,X,X,O,X,",0.5
3338,O,O,,O,X,X,,X,,"O,O,,O,X,X,,X,",0.5
3339,X,,,O,,X,O,X,O,"X,,,O,,X,O,X,O",0.5
3340,X,X,O,,O,X,O,,,"X,X,O,,O,X,O,,",0.5
3341,X,O,O,O,,,X,X,,"X,O,O,O,,,X,X,",0.5
3342,,,X,X,O,O,,X,O,",,X,X,O,O,,X,O",0.5
3343,,O,X,X,,X,O,O,,",O,X,X,,X,O,O,",0.5
3344,,,X,O,X,,O,X,O,",,X,O,X,,O,X,O",0.5
3345,X,O,,,X,O,O,X,,"X,O,,,X,O,O,X,",0.5
3346,O,O,,X,,X,O,,X,"O,O,,X,,X,O,,X",0.5
3347,X,O,,O,,O,X,,X,"X,O,,O,,O,X,,X",0.5
3348,,,X,,X,X,O,O,O,",,X,,X,X,O,O,O",0.5
3349,,X,X,O,X,,O,,O,",X,X,O,X,,O,,O",0.5
3350,X,O,,,,O,O,X,X,"X,O,,,,O,O,X,X",0.5
3351,O,,O,X,O,,,X,X,"O,,O,X,O,,,X,X",0.5
3352,O,,X,X,,X,,O,O,"O,,X,X,,X,,O,O",0.5
3353,O,,,X,X,O,O,X,,"O,,,X,X,O,O,X,",0.5
3354,,O,X,,O,,X,X,O,",O,X,,O,,X,X,O",0.5
3355,,,X,O,O,O,X,X,,",,X,O,O,O,X,X,",0.5
3356,,,,X,O,O,X,O,X,",,,X,O,O,X,O,X",0.5
3357,X,,X,,O,,O,X,O,"X,,X,,O,,O,X,O",0.5
3358,X,,O,,X,O,,X,O,"X,,O,,X,O,,X,O",0.5
3359,,X,,O,O,,X,X,O,",X,,O,O,,X,X,O",0.5
3360,O,X,X,,,O,,O,X,"O,X,X,,,O,,O,X",0.5
3361,X,,X,O,,,O,O,X,"X,,X,O,,,O,O,X",0.5
3362,O,,X,O,X,X,,,O,"O,,X,O,X,X,,,O",0.5
3363,X,O,X,X,O,,,,O,"X,O,X,X,O,,,,O",0.5
3364,X,X,,,X,O,O,,O,"X,X,,,X,O,O,,O",0.5
3365,X,,O,X,O,X,,,O,"X,,O,X,O,X,,,O",0.5
3366,X,,X,O,X,,O,,O,"X,,X,O,X,,O,,O",0.5
3367,,O,,X,O,X,O,X,,",O,,X,O,X,O,X,",0.5
3368,O,X,O,X,X,,,O,,"O,X,O,X,X,,,O,",0.5
3369,O,O,,X,,X,,O,X,"O,O,,X,,X,,O,X",0.5
3370,O,O,X,,O,,X,,X,"O,O,X,,O,,X,,X",0.5
3371,X,X,,,,O,X,O,O,"X,X,,,,O,X,O,O",0.5
3372,,X,O,,O,X,O,,X,",X,O,,O,X,O,,X",0.5
3373,,,X,X,O,,O,O,X,",,X,X,O,,O,O,X",0.5
3374,,O,O,X,O,X,X,,,",O,O,X,O,X,X,,",0.5
3375,X,,O,,X,O,X,,O,"X,,O,,X,O,X,,O",0.5
3376,,O,,X,O,,O,X,X,",O,,X,O,,O,X,X",0.5
3377,,O,O,,X,O,X,,X,",O,O,,X,O,X,,X",0.5
3378,,O,X,X,,O,,X,O,",O,X,X,,O,,X,O",0.5
3379,O,,O,X,,,O,X,X,"O,,O,X,,,O,X,X",0.5
3380,O,,X,X,O,,X,,O,"O,,X,X,O,,X,,O",0.5
3381,,,X,O,O,X,X,,O,",,X,O,O,X,X,,O",0.5
3382,,O,X,O,X,X,,O,,",O,X,O,X,X,,O,",0.5
3383,O,,O,,X,O,,X,X,"O,,O,,X,O,,X,X",0.5
3384,O,,,O,X,,X,O,X,"O,,,O,X,,X,O,X",0.5
3385,X,X,,X,O,,O,,O,"X,X,,X,O,,O,,O",0.5
3386,O,,,X,O,X,O,X,,"O,,,X,O,X,O,X,",0.5
3387,X,O,X,,X,,O,,O,"X,O,X,,X,,O,,O",0.5
3388,O,,X,O,O,X,X,,,"O,,X,O,O,X,X,,",0.5
3389,X,,O,O,X,O,,X,,"X,,O,O,X,O,,X,",0.5
3390,O,,O,O,,X,,X,X,"O,,O,O,,X,,X,X",0.5
3391,X,O,,O,X,,,X,O,"X,O,,O,X,,,X,O",0.5
3392,O,O,,X,,,X,X,O,"O,O,,X,,,X,X,O",0.5
3393,X,O,O,X,,O,,,X,"X,O,O,X,,O,,,X",0.5
3394,,X,O,X,O,X,,,O,",X,O,X,O,X,,,O",0.5
3395,,O,X,O,X,,O,,X,",O,X,O,X,,O,,X",0.5
3396,X,X,O,,O,,X,O,,"X,X,O,,O,,X,O,",0.5
3397,O,,,X,,O,X,O,X,"O,,,X,,O,X,O,X",0.5
3398,O,,O,X,,O,X,X,,"O,,O,X,,O,X,X,",0.5
3399,,,X,,O,O,X,X,O,",,X,,O,O,X,X,O",0.5
3400,,O,X,O,O,,X,X,,",O,X,O,O,,X,X,",0.5
3401,O,X,X,,O,,,X,O,"O,X,X,,O,,,X,O",0.5
3402,O,,,O,X,X,O,X,,"O,,,O,X,X,O,X,",0.5
3403,O,,X,X,,,O,X,O,"O,,X,X,,,O,X,O",0.5
3404,O,,X,X,O,,,O,X,"O,,X,X,O,,,O,X",0.5
3405,X,,O,O,,X,,X,O,"X,,O,O,,X,,X,O",0.5
3406,O,O,O,X,,X,,,X,"O,O,O,X,,X,,,X",0.5
3407,,,,X,X,O,O,O,X,",,,X,X,O,O,O,X",0.5
3408,X,,,O,X,,X,O,O,"X,,,O,X,,X,O,O",0.5
3409,X,,O,O,,X,,O,X,"X,,O,O,,X,,O,X",0.5
3410,X,X,,X,,O,O,O,,"X,X,,X,,O,O,O,",0.5
3411,,,X,O,O,,X,O,X,",,X,O,O,,X,O,X",0.5
3412,X,X,O,X,O,O,,,,"X,X,O,X,O,O,,,",0.5
3413,,,X,X,,O,O,X,O,",,X,X,,O,O,X,O",0.5
3414,X,,X,,X,O,,O,O,"X,,X,,X,O,,O,O",0.5
3415,X,X,O,,X,,,O,O,"X,X,O,,X,,,O,O",0.5
3416,X,,O,,X,O,X,O,,"X,,O,,X,O,X,O,",0.5
3417,O,X,,O,O,X,,,X,"O,X,,O,O,X,,,X",0.5
3418,X,X,O,,O,,X,,O,"X,X,O,,O,,X,,O",0.5
3419,,X,,O,X,,X,O,O,",X,,O,X,,X,O,O",0.5
3420,X,,,O,X,O,,X,O,"X,,,O,X,O,,X,O",0.5
3421,O,O,X,,O,X,,X,,"O,O,X,,O,X,,X,",0.5
3422,O,,,X,O,X,O,,X,"O,,,X,O,X,O,,X",0.5
3423,O,X,O,,X,,X,,O,"O,X,O,,X,,X,,O",0.5
3424,,O,,X,,O,X,X,O,",O,,X,,O,X,X,O",0.5
3425,O,X,O,,X,X,,O,,"O,X,O,,X,X,,O,",0.5
3426,,X,O,,O,O,,X,X,",X,O,,O,O,,X,X",0.5
3427,X,X,,O,,O,,X,O,"X,X,,O,,O,,X,O",0.5
3428,X,,O,X,,,O,O,X,"X,,O,X,,,O,O,X",0.5
3429,,O,X,,O,O,X,X,,",O,X,,O,O,X,X,",0.5
3430,O,,O,,X,O,X,,X,"O,,O,,X,O,X,,X",0.5
3431,X,O,O,O,,X,,,X,"X,O,O,O,,X,,,X",0.5
3432,O,O,,X,,,X,O,X,"O,O,,X,,,X,O,X",0.5
3433,X,,O,X,O,O,,,X,"X,,O,X,O,O,,,X",0.5
3434,,O,,O,X,O,X,X,,",O,,O,X,O,X,X,",0.5
3435,O,,,X,X,O,O,,X,"O,,,X,X,O,O,,X",0.5
3436,O,X,,X,X,,O,,O,"O,X,,X,X,,O,,O",0.5
3437,X,X,O,X,O,,,O,,"X,X,O,X,O,,,O,",0.5
3438,X,O,O,,,X,,O,X,"X,O,O,,,X,,O,X",0.5
3439,,X,O,X,,,X,O,O,",X,O,X,,,X,O,O",0.5
3440,X,,O,X,,O,O,X,,"X,,O,X,,O,O,X,",0.5
3441,O,O,X,,,O,,X,X,"O,O,X,,,O,,X,X",0.5
3442,,X,O,,O,O,X,,X,",X,O,,O,O,X,,X",0.5
3443,O,X,O,X,O,,,,X,"O,X,O,X,O,,,,X",0.5
3444,X,O,O,X,O,X,,,,"X,O,O,X,O,X,,,",0.5
3445,O,X,O,X,,,X,O,,"O,X,O,X,,,X,O,",0.5
3446,X,,O,,X,,O,X,O,"X,,O,,X,,O,X,O",0.5
3447,O,,,,X,X,O,X,O,"O,,,,X,X,O,X,O",0.5
3448,O,,,O,X,O,X,X,,"O,,,O,X,O,X,X,",0.5
3449,O,O,,,,X,X,X,O,"O,O,,,,X,X,X,O",0.5
3450,,O,,O,X,,X,X,O,",O,,O,X,,X,X,O",0.5
3451,,X,X,,O,X,O,O,,",X,X,,O,X,O,O,",0.5
3452,,,X,O,X,X,O,O,,",,X,O,X,X,O,O,",0.5
3453,X,O,,O,X,X,O,,,"X,O,,O,X,X,O,,",0.5
3454,,X,O,O,O,X,X,,,",X,O,O,O,X,X,,",0.5
3455,O,X,,X,X,O,,,O,"O,X,,X,X,O,,,O",0.5
3456,O,O,,X,,O,X,,X,"O,O,,X,,O,X,,X",0.5
3457,X,X,O,,,X,,O,O,"X,X,O,,,X,,O,O",0.5
3458,,O,O,,,X,X,X,O,",O,O,,,X,X,X,O",0.5
3459,O,,O,X,,X,O,X,,"O,,O,X,,X,O,X,",0.5
3460,O,,X,,O,X,,X,O,"O,,X,,O,X,,X,O",0.5
3461,O,,,X,O,,X,X,O,"O,,,X,O,,X,X,O",0.5
3462,,X,O,,O,,X,X,O,",X,O,,O,,X,X,O",0.5
3463,X,O,O,X,,,,X,O,"X,O,O,X,,,,X,O",0.5
3464,,X,O,,,O,X,X,O,",X,O,,,O,X,X,O",0.5
3465,,X,O,,O,X,O,X,,",X,O,,O,X,O,X,",0.5
3466,O,,,X,O,X,X,,O,"O,,,X,O,X,X,,O",0.5
3467,X,O,,O,,X,O,X,,"X,O,,O,,X,O,X,",0.5
3468,,X,O,,,O,X,O,X,",X,O,,,O,X,O,X",0.5
3469,,O,X,,X,,O,O,X,",O,X,,X,,O,O,X",0.5
3470,O,,O,X,,O,X,,X,"O,,O,X,,O,X,,X",0.5
3471,X,X,,O,,O,X,O,,"X,X,,O,,O,X,O,",0.5
3472,X,O,,,O,,O,X,X,"X,O,,,O,,O,X,X",0.5
3473,,X,O,O,X,O,X,,,",X,O,O,X,O,X,,",0.5
3474,,X,O,,O,,O,X,X,",X,O,,O,,O,X,X",0.5
3475,O,X,,X,,O,,X,O,"O,X,,X,,O,,X,O",0.5
3476,,X,O,O,,,O,X,X,",X,O,O,,,O,X,X",0.5
3477,X,O,,O,O,X,,X,,"X,O,,O,O,X,,X,",0.5
3478,X,X,,O,X,O,O,,,"X,X,,O,X,O,O,,",0.5
3479,X,X,,,O,X,O,,O,"X,X,,,O,X,O,,O",0.5
3480,O,,X,X,,O,O,,X,"O,,X,X,,O,O,,X",0.5
3481,O,X,,,O,X,O,,X,"O,X,,,O,X,O,,X",0.5
3482,O,O,X,X,,,X,,O,"O,O,X,X,,,X,,O",0.5
3483,O,X,O,,,O,X,X,,"O,X,O,,,O,X,X,",0.5
3484,O,O,O,,X,,X,,X,"O,O,O,,X,,X,,X",0.5
3485,X,X,O,,,,O,O,X,"X,X,O,,,,O,O,X",0.5
3486,O,,X,,O,X,X,,O,"O,,X,,O,X,X,,O",0.5
3487,O,X,,X,,X,O,O,,"O,X,,X,,X,O,O,",0.5
3488,O,,X,X,,X,O,,O,"O,,X,X,,X,O,,O",0.5
3489,O,X,,,O,,X,X,O,"O,X,,,O,,X,X,O",0.5
3490,,O,X,O,,X,X,,O,",O,X,O,,X,X,,O",0.5
3491,X,O,O,,O,X,,X,,"X,O,O,,O,X,,X,",0.5
3492,,,O,O,X,X,,X,O,",,O,O,X,X,,X,O",0.5
3493,,,X,O,O,O,X,,X,",,X,O,O,O,X,,X",0.5
3494,,X,X,O,X,O,,O,,",X,X,O,X,O,,O,",0.5
3495,,X,X,O,O,X,,O,,",X,X,O,O,X,,O,",0.5
3496,X,X,O,X,O,,,,O,"X,X,O,X,O,,,,O",0.5
3497,,O,,X,O,X,O,,X,",O,,X,O,X,O,,X",0.5
3498,X,X,,O,,,X,O,O,"X,X,,O,,,X,O,O",0.5
3499,X,X,,X,,O,O,,O,"X,X,,X,,O,O,,O",0.5
3500,O,O,X,O,,,X,,X,"O,O,X,O,,,X,,X",0.5
3501,X,X,,O,O,X,,O,,"X,X,,O,O,X,,O,",0.5
3502,O,O,X,X,,O,,X,,"O,O,X,X,,O,,X,",0.5
3503,O,,O,X,X,,X,,O,"O,,O,X,X,,X,,O",0.5
3504,X,,O,,O,X,X,O,,"X,,O,,O,X,X,O,",0.5
3505,,O,,O,X,X,O,X,,",O,,O,X,X,O,X,",0.5
3506,O,X,O,X,,,O,X,,"O,X,O,X,,,O,X,",0.5
